age,tenure_years,num_claims,policy_type,annual_premium,churn
31,7,1,Motor,568.3,1
27,9,0,Health,547.35,0
77,6,1,Motor,692.79,0
59,2,0,Health,653.6,0
45,8,1,Motor,614.22,0
78,12,1,Life,819.12,0
57,1,1,Health,633.99,0
30,1,0,Health,465.93,0
79,2,0,Life,756.19,0
67,12,1,Motor,669.99,0
42,7,0,Life,560.23,0
56,14,0,Health,563.03,1
36,14,1,Health,661.2,1
73,2,1,Life,704.05,0
55,1,0,Motor,651.32,1
61,9,0,Life,630.01,0
30,5,0,Life,502.14,0
75,9,2,Motor,785.4,1
49,1,1,Life,626.1,0
50,5,2,Life,737.73,0
57,4,0,Health,628.08,0
68,11,0,Health,618.86,0
21,2,1,Motor,524.43,0
31,14,0,Health,501.46,0
76,1,0,Life,684.65,0
31,11,1,Life,591.08,0
79,4,1,Life,760.92,0
67,6,0,Motor,624.43,0
55,4,0,Health,626.13,1
64,1,0,Motor,684.24,0
27,7,1,Health,491.62,0
43,4,0,Life,573.13,0
40,10,0,Health,565.71,0
69,4,1,Health,711.91,1
38,14,0,Health,553.82,1
19,13,0,Motor,416.91,1
77,13,0,Motor,730.14,0
78,10,1,Motor,759.76,0
78,12,4,Health,893.52,1
31,13,0,Health,536.44,0
32,2,1,Health,607.43,0
77,10,0,Health,761.9,1
75,8,1,Health,747.4,1
53,4,2,Motor,662.07,0
65,9,0,Motor,678.3,0
65,5,0,Life,565.54,0
25,11,1,Life,618.64,0
71,7,2,Motor,767.14,0
66,9,0,Motor,652.36,0
28,7,0,Health,583.38,0
21,10,3,Motor,654.48,1
70,6,0,Health,721.63,0
47,11,3,Health,753.86,0
41,14,0,Life,539.46,0
27,12,0,Life,458.3,0
23,7,1,Life,574.93,1
20,11,0,Life,487.23,0
19,9,1,Health,525.54,0
30,2,1,Motor,586.86,0
37,14,1,Motor,556.25,0
54,13,0,Motor,606.26,1
79,9,0,Motor,693.53,0
69,1,1,Motor,691.56,1
26,13,1,Motor,532.04,0
54,1,1,Health,684.0,0
33,10,1,Motor,599.97,0
21,6,1,Motor,555.54,1
66,14,0,Motor,629.32,0
27,13,0,Motor,502.18,0
53,11,2,Health,659.37,0
76,11,0,Health,719.6,1
46,13,2,Health,674.1,0
33,8,0,Health,531.74,0
43,5,1,Life,587.94,0
40,3,0,Life,556.6,0
72,9,2,Health,805.78,1
38,11,0,Motor,550.56,0
76,1,0,Life,612.82,0
45,9,3,Health,698.61,1
45,4,0,Life,670.23,0
42,11,1,Life,635.08,0
61,10,2,Life,797.78,0
65,12,1,Motor,699.17,1
64,3,0,Life,561.59,0
37,7,1,Motor,565.38,1
28,8,0,Motor,566.84,1
35,11,1,Health,598.33,1
30,5,0,Motor,549.72,0
79,11,0,Motor,678.34,0
50,8,1,Motor,635.32,1
19,14,0,Motor,412.87,0
70,3,0,Health,720.12,0
32,8,3,Life,733.19,1
55,3,0,Health,645.65,0
57,11,0,Life,598.13,0
50,13,1,Motor,605.36,0
35,12,0,Motor,541.37,0
25,8,0,Motor,483.65,0
50,11,1,Motor,593.97,0
75,4,0,Life,711.57,1
66,7,0,Life,751.52,0
24,2,1,Motor,485.96,0
73,11,0,Life,698.85,0
30,8,0,Life,497.99,0
57,14,0,Motor,669.36,0
49,7,2,Health,708.34,0
75,11,3,Health,830.07,0
58,3,1,Motor,673.55,1
74,3,0,Motor,687.07,0
43,8,1,Motor,719.29,0
24,3,0,Motor,566.84,1
75,7,1,Health,752.81,0
35,4,1,Health,548.17,0
51,6,0,Life,639.62,0
79,4,0,Motor,711.91,0
72,10,1,Motor,769.89,0
58,2,2,Motor,745.93,0
26,4,1,Life,587.02,0
40,14,1,Motor,591.25,0
70,6,1,Health,760.19,1
57,7,2,Health,708.32,1
79,8,1,Health,783.85,0
41,14,0,Motor,535.54,0
71,11,2,Motor,737.15,0
34,7,0,Life,603.66,0
60,13,0,Health,631.38,0
58,5,1,Motor,610.04,0
65,14,1,Life,712.08,0
40,5,0,Life,593.15,0
42,3,1,Health,685.56,0
55,4,1,Life,686.54,1
41,12,1,Life,581.06,1
73,2,0,Health,700.42,0
62,3,1,Life,665.99,0
50,13,1,Motor,655.19,0
47,12,0,Health,611.79,0
49,8,1,Health,658.96,0
57,2,0,Motor,566.8,0
41,4,0,Health,618.48,0
68,9,0,Health,695.98,0
35,5,0,Health,566.9,0
31,13,1,Health,583.99,1
63,2,1,Health,701.53,1
60,10,0,Life,699.6,0
31,7,0,Health,520.42,0
44,2,1,Health,637.99,0
38,11,0,Health,604.7,0
74,3,0,Motor,692.06,0
55,4,0,Health,636.01,0
20,4,1,Health,588.39,1
68,9,2,Life,747.56,0
32,14,0,Motor,509.34,0
68,13,1,Motor,694.73,0
69,6,1,Motor,680.52,0
29,13,1,Motor,587.87,1
59,6,1,Motor,691.13,0
46,4,2,Motor,668.73,0
33,10,1,Motor,614.71,0
66,1,1,Health,683.4,0
41,11,3,Health,733.13,0
78,7,3,Life,838.87,0
66,7,0,Health,637.22,0
39,13,2,Life,716.98,0
57,14,1,Health,633.26,0
58,2,0,Life,649.75,0
57,4,2,Life,764.57,0
36,2,2,Motor,606.09,0
28,10,4,Motor,693.98,0
30,10,2,Health,587.19,0
27,8,1,Health,607.17,1
54,2,1,Health,702.59,0
52,9,0,Life,590.5,0
37,8,1,Health,552.46,1
27,8,0,Motor,524.89,1
60,5,1,Motor,657.94,0
28,1,0,Life,548.71,0
38,11,2,Health,667.01,0
66,2,0,Health,638.81,0
62,9,1,Health,684.34,0
65,11,0,Motor,639.73,0
21,14,1,Motor,507.99,0
45,8,0,Life,573.16,0
54,11,1,Health,675.49,1
43,3,2,Motor,682.58,0
74,5,1,Health,728.67,0
25,2,2,Health,564.5,1
56,8,3,Life,728.27,0
77,11,0,Motor,656.71,0
29,10,0,Motor,510.17,0
48,12,0,Life,617.66,0
46,3,1,Health,700.69,0
65,4,2,Life,796.03,0
31,10,0,Motor,608.41,0
42,10,1,Life,575.42,0
19,12,1,Motor,474.87,0
20,5,0,Motor,466.26,1
42,10,2,Health,690.53,1
53,9,0,Motor,618.12,0
73,13,0,Motor,694.09,0
53,9,0,Health,597.58,0
38,9,1,Health,692.94,1
78,9,0,Motor,687.59,0
49,7,0,Health,627.24,0
60,5,0,Motor,602.36,0
47,13,0,Motor,533.81,0
66,1,0,Motor,755.64,0
38,7,0,Health,564.94,1
60,12,0,Health,714.24,0
49,2,1,Motor,662.99,0
57,6,1,Health,657.37,0
59,14,2,Life,751.52,1
37,4,0,Motor,429.89,0
67,7,1,Life,734.18,0
18,8,1,Health,467.06,0
33,11,0,Life,587.27,0
23,6,0,Life,533.84,1
28,2,2,Motor,648.8,0
77,4,0,Motor,748.98,0
21,5,2,Health,574.07,0
42,9,2,Health,677.95,0
64,13,0,Motor,639.64,1
53,13,0,Health,623.77,0
76,9,1,Motor,759.13,0
58,5,1,Health,737.85,0
69,9,1,Health,699.59,0
34,1,1,Health,583.83,0
54,4,1,Health,711.61,0
44,4,0,Health,557.17,0
28,14,1,Motor,585.7,0
52,6,2,Health,760.99,0
62,10,0,Health,680.74,0
33,13,0,Health,549.76,0
32,4,0,Motor,493.66,0
22,8,0,Life,432.21,0
43,4,0,Life,589.92,0
51,1,1,Motor,586.95,0
22,4,3,Motor,711.26,0
26,3,0,Motor,509.6,0
51,12,1,Motor,684.85,0
70,12,1,Life,765.26,1
35,4,1,Health,590.7,1
47,1,0,Motor,620.19,1
76,4,0,Health,765.68,0
31,12,1,Health,535.66,0
21,9,1,Life,511.07,0
64,1,0,Life,665.82,0
38,4,0,Life,507.91,0
72,8,0,Life,669.48,0
19,8,2,Life,584.25,1
64,6,1,Health,694.62,0
77,11,3,Life,876.24,0
38,14,0,Health,490.81,0
39,1,0,Life,532.17,1
41,4,2,Life,625.79,0
57,1,2,Motor,739.22,0
71,4,2,Motor,732.38,0
23,4,3,Life,678.34,0
21,4,0,Health,475.84,0
69,3,4,Health,880.28,1
21,1,3,Life,660.44,1
65,13,1,Health,749.07,0
61,6,0,Motor,625.13,0
64,12,1,Health,794.82,0
69,13,1,Health,662.06,1
19,3,1,Motor,474.63,0
19,6,0,Life,421.42,1
22,6,0,Life,481.9,1
55,4,1,Health,680.43,0
22,6,1,Health,524.95,0
46,13,2,Health,678.64,0
64,3,0,Health,644.03,1
47,1,0,Health,683.28,0
35,1,0,Life,526.9,0
18,7,0,Motor,475.62,1
59,7,2,Motor,796.64,0
29,3,1,Health,607.93,0
70,11,0,Life,695.14,1
32,9,1,Life,622.77,0
72,11,1,Life,785.31,0
67,3,2,Motor,884.57,0
62,5,1,Motor,689.6,1
72,9,1,Motor,759.51,0
60,12,0,Life,583.77,1
30,9,2,Health,658.8,1
45,7,0,Life,604.58,0
43,12,4,Motor,734.37,0
37,9,2,Life,649.57,0
47,6,1,Motor,693.3,0
76,1,1,Health,772.2,0
75,7,1,Health,767.86,0
49,2,2,Health,663.14,0
70,6,1,Life,676.58,0
67,14,0,Life,706.31,0
49,6,3,Health,739.45,0
38,8,0,Health,556.2,0
24,4,0,Life,615.43,0
72,6,0,Life,703.17,0
46,8,1,Motor,608.89,0
65,3,2,Motor,754.29,0
40,9,1,Motor,604.64,0
34,13,0,Motor,492.74,1
71,8,0,Health,646.31,0
33,5,0,Motor,574.52,0
31,4,0,Health,519.11,0
76,12,1,Health,743.7,0
50,9,2,Health,679.76,1
28,4,5,Health,736.07,0
60,8,1,Health,744.11,0
19,9,3,Motor,546.73,0
66,4,2,Life,725.58,0
62,2,1,Motor,698.0,1
77,5,0,Life,701.08,0
41,8,1,Health,625.67,1
24,12,0,Life,501.07,0
18,14,0,Motor,474.82,0
70,6,2,Health,758.98,0
72,6,0,Motor,699.85,0
19,3,0,Health,488.75,1
38,5,0,Motor,525.31,1
64,12,0,Motor,634.17,0
59,10,1,Motor,692.02,0
46,4,2,Life,654.8,0
72,6,1,Life,739.37,1
29,7,1,Health,576.11,1
72,14,2,Health,749.86,0
28,11,0,Health,466.59,0
25,3,1,Health,582.43,0
39,14,1,Motor,615.19,0
35,9,0,Life,512.52,0
66,12,1,Motor,690.08,1
52,10,2,Health,744.81,1
26,9,0,Health,587.2,0
55,12,1,Motor,680.25,0
74,9,2,Health,771.4,1
63,12,1,Life,677.87,0
55,9,1,Health,720.38,0
34,9,1,Motor,565.24,1
18,6,3,Life,621.85,0
73,10,1,Life,820.41,1
67,6,0,Motor,588.85,0
75,2,0,Health,672.23,1
41,8,1,Life,654.59,0
30,4,1,Health,625.69,1
56,13,0,Life,632.75,1
58,2,1,Motor,691.22,1
51,7,0,Life,636.61,0
35,1,2,Life,624.82,0
61,14,2,Life,787.57,0
31,3,1,Motor,589.62,0
36,2,0,Life,564.07,0
35,8,0,Health,558.51,0
76,12,0,Life,730.47,0
65,1,1,Life,741.7,0
72,6,1,Health,814.6,0
68,13,1,Motor,767.69,1
62,1,0,Life,667.6,0
36,8,0,Health,597.93,0
35,12,0,Health,578.84,1
79,7,2,Life,835.96,1
43,5,0,Life,644.09,0
18,9,1,Health,534.8,0
44,2,2,Health,647.62,0
58,1,1,Motor,672.45,1
38,10,0,Life,568.64,0
73,10,1,Life,695.89,1
25,9,1,Motor,563.56,0
51,10,1,Health,592.39,0
53,12,1,Health,639.4,0
47,11,0,Life,582.95,1
65,9,0,Life,687.11,0
20,4,2,Motor,561.0,0
70,7,3,Motor,830.37,1
66,7,2,Life,726.48,0
41,13,2,Health,728.16,0
24,8,0,Health,448.31,0
27,3,1,Health,628.64,0
47,3,0,Health,589.95,0
48,13,0,Health,589.04,0
55,13,0,Health,581.42,0
75,4,2,Life,815.5,0
69,8,1,Health,724.23,0
46,2,1,Health,590.95,1
49,12,1,Health,661.95,0
43,4,1,Motor,644.48,0
79,10,3,Life,832.02,0
79,10,0,Health,687.01,0
69,7,1,Health,702.71,0
33,13,2,Health,659.01,0
58,7,1,Life,697.84,0
54,5,0,Health,550.92,0
59,11,0,Life,663.17,0
23,10,0,Motor,492.59,0
64,9,0,Motor,719.39,0
71,10,1,Health,659.63,0
60,5,0,Life,681.61,1
61,2,0,Motor,674.39,0
62,4,0,Motor,668.35,1
47,4,1,Life,643.41,0
34,8,0,Life,511.52,1
28,6,0,Life,529.45,0
52,12,1,Health,686.64,1
41,14,1,Health,576.48,0
36,1,1,Life,575.21,1
27,4,0,Motor,489.46,0
51,9,0,Health,605.47,0
77,7,0,Health,661.44,0
62,8,1,Health,695.08,1
62,8,0,Life,674.92,0
76,4,0,Health,693.0,1
18,8,1,Life,479.98,0
61,9,0,Motor,586.84,1
65,3,1,Life,722.92,0
40,6,0,Health,551.62,0
75,11,2,Health,832.48,0
57,1,0,Motor,535.1,0
32,5,0,Motor,490.97,1
72,8,0,Health,677.25,1
39,1,0,Life,567.59,0
62,8,1,Health,680.83,1
70,12,2,Health,820.32,0
44,1,1,Health,614.7,1
62,6,0,Health,613.55,0
18,6,0,Life,495.91,1
53,3,1,Life,666.06,1
62,12,0,Health,617.85,0
32,7,0,Motor,518.77,0
34,13,2,Health,620.36,0
52,10,1,Life,607.73,0
68,7,0,Life,658.94,0
35,12,1,Life,571.54,0
35,11,1,Motor,550.43,0
36,3,0,Motor,541.71,1
26,3,0,Life,486.77,1
20,7,2,Motor,626.19,1
36,13,1,Health,619.59,0
72,1,2,Motor,821.15,0
54,1,0,Motor,606.58,0
33,13,0,Motor,509.98,1
76,6,0,Motor,694.5,0
31,11,2,Health,604.97,0
54,14,0,Health,603.99,0
32,7,1,Health,600.18,1
68,7,0,Life,586.64,0
35,3,1,Health,497.94,0
45,6,0,Motor,530.61,0
32,3,2,Motor,638.28,0
75,10,0,Health,779.4,1
31,13,1,Health,558.21,1
76,4,0,Life,731.61,1
50,4,0,Life,613.02,1
60,4,2,Health,723.94,0
18,5,0,Health,452.74,0
59,7,0,Life,599.13,1
63,1,0,Motor,614.98,1
67,10,0,Motor,672.61,0
69,9,1,Motor,722.77,0
72,6,1,Health,656.36,0
28,12,0,Life,455.94,0
24,11,0,Motor,520.4,0
33,5,2,Health,594.53,0
40,8,2,Motor,655.66,0
46,1,0,Life,535.38,1
37,14,1,Motor,573.18,0
25,8,0,Motor,499.57,1
51,8,2,Health,713.72,1
51,9,1,Motor,592.76,0
76,4,0,Motor,740.38,0
75,4,0,Motor,714.0,0
55,9,0,Motor,580.71,0
32,2,2,Health,551.14,0
60,12,0,Life,601.64,0
63,7,0,Health,639.69,0
37,2,0,Motor,514.25,1
66,4,0,Motor,599.51,0
75,7,1,Motor,710.46,0
47,5,1,Health,538.86,0
79,14,1,Motor,701.84,0
64,9,0,Life,633.63,0
76,6,0,Health,652.42,0
36,11,1,Health,535.64,0
34,7,1,Health,678.49,0
32,5,0,Motor,491.03,0
66,7,0,Motor,652.2,0
36,8,1,Life,617.32,0
41,13,0,Motor,580.39,0
20,11,1,Health,535.98,0
64,2,0,Motor,663.42,0
62,8,0,Health,633.44,0
51,5,0,Life,628.73,0
26,10,1,Life,583.51,1
28,6,2,Health,682.96,0
52,1,0,Life,573.39,0
64,14,4,Life,869.61,1
77,8,1,Motor,757.42,0
32,7,1,Motor,573.02,1
78,4,1,Motor,758.55,0
55,3,1,Health,695.4,0
28,3,3,Motor,728.3,0
50,4,1,Motor,664.97,0
71,11,3,Motor,841.92,0
60,2,1,Motor,663.15,1
38,4,0,Motor,509.67,1
29,9,0,Life,563.5,0
77,9,4,Motor,889.22,1
55,6,0,Life,646.73,0
48,4,1,Motor,663.35,0
37,2,2,Life,577.1,0
30,3,0,Motor,428.02,1
46,12,0,Life,626.34,0
70,4,2,Health,832.32,0
71,11,0,Life,661.15,0
56,13,0,Health,630.36,0
48,9,0,Health,578.51,0
27,4,0,Life,483.8,1
19,1,3,Motor,623.33,1
78,4,1,Life,754.53,0
58,6,3,Health,815.73,0
43,9,1,Life,646.62,0
64,9,2,Life,717.75,0
47,14,0,Health,588.13,0
18,14,2,Life,574.28,1
66,11,0,Motor,685.17,0
52,11,0,Life,562.51,0
27,11,1,Motor,590.18,1
71,1,3,Health,819.77,0
27,2,1,Life,654.24,0
70,2,4,Health,849.54,1
38,6,0,Life,535.74,0
42,6,0,Life,528.2,0
42,8,0,Health,577.91,0
49,9,2,Health,751.91,0
38,4,1,Motor,594.91,0
61,13,0,Life,582.64,0
63,5,3,Motor,850.47,0
51,8,6,Life,858.0,0
47,9,1,Motor,618.21,0
66,1,1,Motor,806.09,1
21,6,1,Motor,502.73,0
26,8,2,Health,570.01,0
56,2,1,Health,659.91,0
67,2,0,Life,678.11,0
60,10,1,Life,652.0,0
74,5,0,Health,685.27,0
78,7,1,Life,729.45,1
18,10,1,Health,522.34,0
30,11,1,Life,561.01,0
33,12,1,Motor,594.63,0
42,5,0,Motor,601.53,0
52,11,1,Health,695.85,0
25,6,0,Life,466.79,0
36,4,2,Motor,637.51,1
68,1,2,Motor,843.03,0
70,12,2,Health,817.03,0
44,4,1,Health,646.86,0
57,1,1,Health,698.34,1
44,10,1,Life,618.07,0
40,13,1,Health,658.66,0
47,5,1,Health,601.28,0
26,8,1,Life,558.87,0
59,10,2,Life,792.9,0
22,6,0,Health,505.73,1
70,6,2,Life,836.42,0
43,6,1,Motor,647.86,0
79,4,1,Motor,818.31,0
33,9,1,Motor,631.87,1
24,6,0,Life,366.4,0
19,3,0,Health,459.0,0
33,10,0,Motor,552.85,0
38,13,0,Motor,577.49,0
35,12,0,Health,525.89,1
39,7,1,Health,603.95,0
66,14,3,Motor,836.34,0
50,14,2,Motor,704.4,0
61,2,0,Health,671.24,1
52,6,0,Life,605.46,0
55,13,0,Health,616.26,1
24,1,1,Life,566.25,1
21,1,0,Health,476.75,0
35,11,0,Motor,520.29,1
59,5,2,Health,764.21,1
23,7,0,Life,567.02,0
38,3,2,Life,656.05,0
59,8,0,Motor,657.01,0
67,10,0,Health,669.32,1
52,12,0,Motor,647.83,0
66,3,2,Life,732.95,1
44,13,0,Life,565.03,0
25,8,2,Health,621.08,0
32,4,0,Motor,557.61,0
53,6,4,Life,794.18,0
50,7,3,Life,758.74,0
58,5,1,Life,613.63,0
44,14,1,Life,630.19,0
76,1,1,Life,721.1,1
54,12,0,Motor,639.96,1
70,14,1,Motor,801.69,0
58,14,1,Motor,706.9,0
71,11,2,Life,784.44,1
78,10,0,Life,754.91,0
25,11,1,Health,549.48,0
44,14,0,Life,594.48,0
46,8,0,Motor,600.8,0
21,3,1,Motor,574.25,0
69,7,1,Health,668.17,0
79,8,0,Motor,712.67,0
32,3,1,Motor,619.18,0
55,6,2,Health,684.5,1
59,1,1,Health,625.43,0
51,5,2,Health,740.49,0
56,9,2,Health,703.41,0
71,9,2,Motor,755.87,0
42,11,0,Life,553.14,0
36,11,0,Life,577.72,0
75,4,1,Life,782.66,0
39,1,3,Life,709.83,1
54,7,0,Motor,634.69,0
20,11,0,Health,445.16,0
34,5,0,Life,530.6,1
62,1,1,Motor,759.24,0
58,13,2,Life,779.9,0
71,10,0,Life,741.95,0
70,1,0,Health,674.8,0
59,8,2,Health,776.02,1
35,14,2,Life,614.86,0
73,2,0,Motor,694.1,0
49,4,0,Life,562.41,0
68,7,1,Health,738.42,1
28,8,1,Health,526.12,0
65,3,0,Health,642.89,0
40,14,3,Health,709.06,0
35,4,1,Health,513.77,0
63,14,0,Motor,609.22,0
52,4,1,Life,662.83,0
60,2,0,Motor,680.58,0
23,14,3,Health,612.33,0
67,4,0,Motor,717.7,0
49,7,0,Life,619.58,1
41,3,1,Health,566.43,0
48,9,0,Motor,523.53,0
45,8,0,Health,524.69,0
23,3,1,Health,602.86,0
74,6,1,Health,723.42,0
66,14,1,Motor,706.78,1
42,13,0,Health,595.25,0
51,9,2,Motor,639.48,0
58,6,0,Health,717.92,1
41,10,0,Life,619.8,1
48,2,1,Life,596.18,0
31,13,1,Health,575.99,0
43,6,0,Health,571.91,0
46,4,2,Motor,669.71,0
32,14,0,Motor,550.9,0
44,8,0,Health,607.75,0
50,7,0,Motor,605.41,0
51,14,2,Life,652.31,0
21,11,1,Life,526.48,0
31,7,1,Motor,530.99,1
35,8,1,Health,640.77,0
49,8,1,Health,722.03,0
23,8,1,Health,560.27,0
79,11,1,Motor,677.96,1
46,1,1,Health,627.56,0
66,4,0,Life,677.0,0
69,8,0,Motor,701.79,0
73,7,3,Health,793.86,1
35,3,0,Life,503.55,0
31,8,1,Health,576.14,0
68,5,0,Health,586.15,0
44,8,0,Motor,583.04,0
45,5,0,Health,562.44,1
58,9,1,Health,744.0,1
25,2,1,Health,579.84,0
31,2,2,Health,705.24,1
50,10,2,Life,680.16,0
30,10,0,Motor,582.08,0
66,7,0,Life,720.5,1
26,12,1,Health,536.06,1
65,2,0,Health,620.23,0
77,12,1,Health,797.02,0
51,14,0,Health,552.91,0
18,12,1,Motor,446.22,0
21,12,1,Health,567.65,0
71,1,5,Health,968.58,0
44,5,0,Motor,570.98,0
68,1,1,Health,734.58,0
56,14,0,Motor,650.73,0
33,3,1,Health,521.08,0
29,6,1,Health,522.46,0
36,7,3,Life,814.77,0
70,1,1,Life,723.72,1
73,11,2,Health,787.68,0
47,2,1,Motor,639.6,0
20,7,2,Health,567.76,0
20,1,1,Health,567.72,0
32,7,0,Motor,513.61,0
28,11,1,Life,550.5,1
52,7,0,Health,591.16,0
69,13,1,Health,704.22,0
25,10,0,Life,497.57,0
29,6,0,Health,506.3,1
31,6,0,Health,566.12,1
29,14,0,Health,510.41,1
20,12,2,Health,613.44,1
43,6,1,Life,638.2,0
77,10,0,Motor,726.66,1
29,8,3,Life,649.53,0
26,9,0,Life,525.98,1
24,14,2,Motor,607.33,0
54,11,1,Motor,676.99,0
68,2,2,Health,669.37,0
27,9,0,Life,556.76,1
72,5,0,Motor,757.34,0
33,12,1,Life,572.46,0
39,4,1,Life,522.07,0
70,10,2,Health,810.57,0
18,7,0,Health,458.48,0
72,11,1,Motor,746.01,0
36,5,1,Health,641.73,1
57,4,1,Life,636.83,0
26,4,1,Life,577.28,0
64,3,1,Motor,676.72,0
67,14,2,Life,759.14,0
78,14,1,Life,751.67,0
66,13,3,Health,833.02,1
22,1,0,Life,520.23,0
37,13,1,Health,584.19,0
29,1,0,Motor,615.55,0
40,2,0,Life,659.24,0
36,11,0,Motor,573.25,0
70,14,2,Health,794.35,0
70,14,1,Motor,698.46,0
52,13,1,Motor,677.68,1
44,7,2,Health,736.05,0
73,2,1,Health,802.17,0
40,1,3,Health,719.36,0
21,10,0,Life,496.46,1
27,6,0,Life,510.93,1
52,6,1,Health,655.24,0
55,4,0,Health,562.55,1
30,12,0,Life,555.24,1
27,11,0,Health,496.68,1
26,13,0,Life,506.91,1
20,12,0,Life,425.19,1
49,3,0,Motor,628.94,1
77,13,0,Life,688.15,0
74,9,3,Health,852.71,0
47,6,1,Motor,727.13,0
43,5,0,Health,568.25,0
18,5,1,Health,506.38,0
41,4,1,Health,647.4,1
59,7,1,Health,695.2,0
43,7,0,Life,574.69,0
74,13,2,Motor,774.75,0
52,13,0,Health,638.7,0
42,12,0,Motor,618.87,1
57,5,0,Life,609.39,0
48,8,2,Health,764.67,1
70,10,1,Health,719.56,1
47,5,0,Health,671.91,0
64,5,1,Life,761.18,0
19,3,0,Motor,472.14,0
56,11,0,Motor,567.88,0
63,3,1,Motor,747.05,1
75,5,1,Life,767.52,1
54,1,0,Health,545.46,0
78,8,1,Health,780.35,0
24,2,0,Health,515.35,0
68,2,2,Health,824.52,1
57,8,0,Health,659.02,0
63,13,1,Motor,686.38,0
60,6,0,Life,653.74,1
36,4,0,Health,523.89,0
55,8,0,Health,656.2,0
46,1,0,Motor,566.53,0
29,8,1,Life,565.83,0
72,13,0,Motor,674.11,0
53,6,0,Health,608.47,0
70,7,1,Life,786.75,1
52,1,1,Health,664.25,1
46,6,1,Life,664.23,0
31,13,0,Life,555.21,1
79,9,0,Life,683.38,0
37,7,1,Motor,616.03,0
72,7,1,Life,716.51,0
53,13,0,Motor,635.59,0
34,11,0,Life,569.11,0
60,12,1,Health,712.83,0
35,4,0,Health,607.24,1
47,4,1,Life,700.21,0
32,5,0,Life,530.78,1
41,1,0,Motor,644.69,0
73,3,0,Health,663.85,1
43,10,0,Health,616.23,0
79,4,0,Life,747.93,0
66,8,0,Health,705.36,0
22,6,1,Health,524.11,0
37,12,1,Motor,651.59,0
27,7,2,Motor,729.16,0
41,4,1,Motor,638.3,0
65,11,0,Life,634.16,0
45,1,0,Motor,563.42,0
49,2,0,Health,575.95,0
77,4,0,Health,731.75,1
68,3,0,Health,707.88,0
69,6,1,Health,711.61,0
69,10,1,Life,729.02,0
33,10,0,Life,491.31,0
48,13,0,Health,539.64,0
50,11,0,Health,661.6,0
41,12,0,Motor,516.53,0
48,11,1,Health,637.55,1
76,1,0,Life,730.18,0
52,10,0,Life,558.06,0
63,14,0,Motor,668.76,0
59,4,1,Health,659.41,0
23,11,1,Life,615.59,1
77,13,1,Health,720.81,1
67,11,0,Motor,690.07,0
23,9,0,Health,442.16,0
60,10,0,Motor,659.4,0
20,1,0,Health,478.84,0
34,12,0,Health,525.68,0
42,1,0,Health,523.22,0
73,11,1,Life,745.87,1
77,4,1,Motor,787.35,0
51,14,1,Life,657.52,0
58,4,2,Health,721.45,0
20,6,0,Health,493.61,0
45,14,2,Health,683.16,1
33,7,1,Motor,672.83,0
40,8,1,Life,605.99,1
20,4,1,Health,524.57,0
53,7,0,Motor,623.19,0
71,7,0,Health,647.49,0
22,8,0,Health,510.3,1
52,10,0,Life,616.19,0
51,2,1,Health,658.97,0
79,8,2,Motor,783.91,0
35,5,0,Motor,516.25,0
41,7,0,Health,556.38,0
70,8,1,Health,744.35,0
25,8,1,Life,503.74,0
28,3,0,Life,553.2,1
58,8,1,Life,683.7,1
78,4,1,Health,697.22,0
59,5,0,Health,686.4,0
44,12,1,Health,622.6,0
31,1,2,Health,606.25,0
20,1,3,Life,656.58,0
67,13,0,Health,716.91,0
44,3,1,Motor,608.26,0
30,8,1,Motor,495.73,0
69,9,0,Motor,601.23,0
44,8,2,Health,645.64,1
37,13,1,Motor,590.3,0
24,8,1,Life,582.37,0
64,2,0,Health,713.35,0
34,4,4,Health,673.86,0
32,9,0,Motor,539.97,1
55,6,0,Life,608.64,0
52,2,1,Health,535.77,0
41,5,3,Motor,634.69,1
33,13,1,Life,642.53,1
36,8,0,Health,571.48,0
50,2,1,Motor,578.41,0
40,8,1,Health,683.77,0
44,6,0,Motor,524.26,1
70,11,0,Life,763.55,1
76,6,0,Health,616.1,0
27,10,0,Motor,514.5,1
59,4,0,Life,623.13,1
70,13,1,Health,727.4,1
30,14,0,Motor,481.39,1
41,10,1,Life,528.59,0
72,10,0,Health,707.48,0
78,2,1,Motor,826.31,0
57,2,1,Life,700.96,0
19,6,1,Life,584.02,0
68,4,1,Life,780.74,0
70,1,2,Motor,818.96,0
18,5,1,Life,509.39,0
48,8,2,Health,654.52,0
50,10,0,Health,643.5,0
70,7,0,Motor,751.52,1
28,3,1,Health,560.27,0
23,1,1,Life,591.02,1
18,14,3,Health,631.33,0
37,9,1,Motor,625.22,0
77,13,1,Motor,763.3,0
30,5,0,Health,492.76,0
23,10,0,Motor,487.34,0
26,7,2,Motor,586.04,0
31,9,0,Life,493.3,1
58,5,0,Motor,556.24,0
76,14,0,Life,725.52,0
30,8,0,Motor,488.93,1
39,8,1,Health,582.05,0
56,13,1,Health,609.29,0
71,10,0,Health,700.12,0
50,13,0,Motor,569.61,0
30,1,2,Health,608.65,1
34,1,0,Motor,602.41,0
68,5,1,Life,649.64,1
38,2,0,Motor,588.69,0
23,6,0,Life,385.05,0
68,12,1,Health,756.12,0
19,13,0,Life,456.42,0
32,7,0,Life,474.94,1
60,10,1,Health,659.51,0
36,4,1,Motor,573.74,0
21,14,2,Health,636.32,0
44,6,3,Motor,766.87,0
